,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Cluster_number,Kmean_Clusters
2809,22084,0,1,1,1,2773,10,0,0,2054,0,1
2810,50783,0,3,1,1,11595,15,0,0,2060,0,1
2811,43220,0,1,1,1,4985,20,100,1,2041,0,1
2812,41275,0,1,1,1,0,0,0,0,2035,0,1
2813,13738,0,2,1,1,6485,18,900,5,2042,0,1
2814,32270,0,1,1,1,0,0,0,0,2040,0,1
2815,22053,0,4,1,1,39810,27,0,0,2042,1,0
2816,32708,0,3,1,1,11556,13,0,0,2035,0,1
2817,7108,0,1,1,1,5598,8,2500,5,2026,0,1
2818,47056,0,1,1,1,0,0,0,0,2031,0,1
2819,112197,0,4,1,1,32108,16,0,0,2013,1,0
2820,106757,0,5,1,1,51234,13,0,0,2013,1,0
2821,105294,0,4,1,1,56281,26,850,5,2021,1,0
2822,180481,1249,3,1,1,18315,25,3100,7,2019,0,0
2823,169139,0,1,1,1,9500,5,0,0,2019,0,1
2824,92406,0,2,1,1,9402,26,750,2,1999,0,1
2825,41150,0,1,1,1,0,0,0,0,2000,0,1
2826,3831,0,1,1,1,2,4,0,0,2013,0,1
2827,48014,0,1,1,1,0,0,0,0,2005,0,1
2828,19078,0,1,1,1,200,1,200,1,1999,0,1
2829,3965,0,2,1,1,8228,12,0,0,2003,0,1
2830,37965,0,1,1,1,2250,5,0,0,1998,0,1
2831,69884,0,5,1,1,89360,24,450,2,1990,1,0
2832,24557,0,3,1,1,18957,20,0,0,1996,0,1
2833,16733,0,1,1,1,1000,1,0,0,1983,0,1
2834,41824,0,1,1,1,2100,3,0,0,1982,0,1
2835,8188,0,1,1,1,500,1,500,1,1985,0,1
2836,36146,0,1,1,1,4091,10,3091,9,1975,0,1
2837,37331,0,1,1,1,0,0,0,0,1970,0,1
2838,15000,0,1,1,1,15000,1,0,0,1976,0,1
2839,232194,0,4,1,1,46165,17,0,0,1978,1,0
2840,8557,0,1,1,1,200622,5,622,3,1955,1,0
2841,1000,0,1,1,1,1000,1,0,0,1970,0,1
2842,84179,0,3,1,1,22397,19,0,0,1976,0,1
2843,66590,0,1,1,1,1300,13,0,0,1975,0,1
2844,66445,0,3,1,1,22276,13,0,0,1975,0,1
2845,174286,0,1,1,1,11850,18,2100,5,1950,0,1
2846,33951,0,3,1,1,12279,14,0,0,1963,0,1
2847,27204,0,2,1,1,7627,16,0,0,1968,0,1
2848,16442,0,1,1,1,0,0,0,0,1962,0,1
2849,39669,0,4,1,1,31989,14,0,0,1955,1,0
2850,8063,0,1,1,1,18250,5,0,0,1950,0,1
2851,15243,0,1,1,1,675,3,0,0,1944,0,1
2852,17603,2543,2,1,1,7247,14,0,0,1958,0,1
2853,66466,0,4,1,2,86952,22,0,0,1956,1,0
2854,52537,0,4,1,1,49146,19,100,2,1944,1,0
2855,51172,0,1,1,1,500,4,0,0,1939,0,1
2856,56186,0,3,1,1,27538,20,400,4,1926,0,0
2857,18074,0,1,1,1,1625,6,0,0,1765,0,1
2858,31759,0,1,1,1,0,0,0,0,1922,0,1
2859,34007,0,1,1,1,440,2,0,0,1937,0,1
2860,28338,0,1,1,1,90,2,0,0,1936,0,1
2861,28693,0,2,1,1,8229,20,0,0,1937,0,1
2862,15036,0,2,1,1,7917,8,0,0,1935,0,1
2863,26797,0,1,1,1,0,0,0,0,1928,0,1
2864,79192,0,3,1,1,14404,21,150,1,2080,0,1
2865,83651,0,3,1,1,14809,18,1997,3,1914,0,0
2866,19128,0,2,1,1,10595,27,0,0,1919,0,1
2867,11245,0,1,1,1,0,0,0,0,1920,0,1
2868,18735,0,1,1,1,4100,19,0,0,1913,0,1
2869,43310,0,3,1,1,11943,14,0,0,1804,0,1
2870,51142,0,1,1,1,5000,3,0,0,1874,0,1
2871,127588,0,2,1,1,11297,11,0,0,1906,0,1
2872,43304,0,1,1,1,3750,4,250,2,1887,0,1
2873,33064,0,1,1,1,300,3,0,0,1895,0,1
2874,10424,0,1,1,1,0,0,0,0,1894,0,1
2875,6517,0,1,1,1,2025,8,0,0,1900,0,1
2876,47160,0,1,1,1,0,0,0,0,1898,0,1
2877,15584,0,1,1,1,2875,16,0,0,1894,0,1
2878,164222,0,1,1,1,7300,5,800,3,1892,0,1
2879,248738,0,1,1,1,500,1,0,0,1888,0,1
2880,25853,0,3,1,1,23163,18,0,0,1886,0,1
2881,113183,0,1,1,1,4200,8,600,5,1865,0,1
2882,153664,0,5,1,1,55567,17,0,0,1881,1,0
2883,21285,0,1,1,1,2375,12,0,0,1879,0,1
2884,70353,0,1,1,1,2986,15,150,2,1879,0,1
2885,39728,0,3,1,1,16359,11,0,0,1860,0,1
2886,28294,0,1,1,1,0,0,0,0,1865,0,1
2887,109505,0,3,1,1,15766,23,0,0,1867,0,0
2888,78317,0,3,1,1,34282,35,2537,11,1859,0,0
2889,20969,0,3,1,1,40234,13,150,1,1831,0,1
2890,36398,0,2,1,1,9704,22,0,0,1858,0,1
2891,166199,6168,1,1,1,10550,5,50,1,1851,0,1
2892,147770,0,4,1,1,64517,31,450,4,1831,1,0
2893,16875,0,1,1,1,500,1,0,0,1838,0,1
2894,17060,0,1,1,1,0,0,0,0,1836,0,1
2895,44101,0,5,1,1,57114,19,0,0,1829,1,0
2896,142729,0,1,1,1,0,0,0,0,1823,0,1
2897,23578,0,3,1,1,16366,17,500,1,1830,0,1
2898,19881,0,1,1,1,800,4,800,4,1822,0,1
2899,62960,0,5,1,1,50255,10,0,0,1824,1,0
2900,16685,0,1,1,1,400,2,0,0,1817,0,1
2901,33405,0,1,1,1,1600,3,0,0,1808,0,1
2902,37211,0,3,1,1,23007,18,0,0,1817,0,1
2903,2900,0,1,1,1,2900,29,2900,29,1804,2,0
2904,99226,0,2,1,1,5796,12,0,0,1811,0,1
2905,31899,0,4,1,1,29816,20,500,1,1804,1,0
2906,17769,0,1,2,1,5165,10,0,0,1807,0,1
2907,50212,0,1,1,1,1507,7,500,1,1801,0,1
2908,32125,0,1,1,1,1010,4,500,2,1795,0,1
2909,12120,0,1,1,1,1000,1,0,0,1802,0,1
2910,82352,0,1,1,1,5760,18,0,0,1797,0,1
2911,6286,0,1,1,1,230,3,0,0,1788,0,1
2912,17326,0,1,1,1,0,0,0,0,1787,0,1
2913,32234,0,3,1,1,17001,13,0,0,1780,0,1
2914,60386,2738,3,1,1,24356,14,1565,1,1785,0,0
2915,56174,0,2,1,1,6589,15,0,0,1768,0,1
2916,81144,0,1,1,1,34664,17,0,0,1769,0,1
2917,51737,0,1,1,1,3119,19,0,0,1774,0,1
2918,95537,0,4,1,1,29226,17,150,1,1774,1,0
2919,36311,0,1,1,1,100,1,100,1,1766,0,1
2920,23518,0,3,1,1,11843,13,0,0,1768,0,1
2921,34042,0,1,1,1,3463,14,250,1,1761,0,1
2922,19591,0,1,1,1,4437,8,0,0,1772,0,1
2923,46455,0,1,1,1,6817,11,0,0,1763,0,1
2924,89413,0,3,1,1,24667,21,0,0,1767,0,0
2925,169546,0,5,1,1,68315,24,600,2,1761,1,0
2926,17135,0,1,1,1,60,2,0,0,1747,0,1
2927,72253,0,4,1,1,29227,16,0,0,1752,1,0
2928,8344,0,1,1,1,1500,2,500,1,1753,0,1
2929,52718,0,3,1,1,11540,11,0,0,1755,0,1
2930,23933,0,2,1,1,10144,15,0,0,1804,0,1
2931,179207,0,1,1,1,7041,6,0,0,3169,0,1
2932,76177,0,4,1,1,31922,16,0,0,3057,1,0
2933,11472,0,2,1,1,9068,14,0,0,3290,0,1
2934,131635,0,5,1,1,60315,9,0,0,2756,1,0
2935,124027,0,2,1,1,8698,12,0,0,2952,0,1
2936,15138,0,1,1,1,140,3,0,0,2993,0,1
2937,43229,0,1,1,1,5000,1,0,0,2644,0,1
2938,310226,0,4,1,1,61894,28,1700,9,2900,0,0
2939,27043,0,1,1,1,0,0,0,0,2814,0,1
2940,55381,0,1,1,1,0,0,0,0,3600,0,1
2941,53983,0,3,1,1,24862,13,0,0,3512,0,1
2942,59179,0,3,1,1,18908,15,0,0,3530,0,1
2943,43510,0,1,1,1,4850,6,350,2,3328,0,1
2944,32886,0,1,1,1,3606,10,0,0,3281,0,1
2945,7015,0,1,1,1,1150,3,150,2,3398,0,1
2946,19627,0,1,1,1,500,1,500,1,3340,0,1
2947,79903,0,1,1,1,6600,13,3300,9,3162,0,1
2948,28464,0,1,1,1,5167,16,0,0,3344,0,1
2949,9768,0,1,1,1,7069,8,100,1,3242,0,1
2950,18522,0,1,1,1,4100,8,600,5,3256,0,1
2951,55086,0,1,1,1,525,3,400,2,3293,0,1
2952,158986,0,1,1,1,3558,14,0,0,3404,0,1
2953,18939,0,1,1,1,855,3,0,0,3216,0,1
2954,242018,0,1,1,1,3050,3,550,2,3218,0,1
2955,61474,0,1,1,4,47717,14,0,0,3354,1,0
2956,53892,1619,3,1,1,28641,20,0,0,3131,0,0
2957,23315,0,1,1,1,705,5,50,1,3309,0,1
2958,33918,0,1,1,1,145,3,0,0,3012,0,1
2959,65926,0,3,1,1,11639,17,0,0,3362,0,1
2960,67753,0,3,1,1,18303,15,0,0,3134,0,1
2961,49280,0,1,1,1,22370,16,0,0,3312,0,1
2962,97606,0,4,1,1,42980,24,0,0,3355,1,0
2963,36861,0,1,1,1,4642,16,1200,3,3350,0,1
2964,49749,0,3,1,1,13609,18,0,0,3265,0,1
2965,36300,0,1,1,1,450,2,350,1,3329,0,1
2966,80500,0,3,1,1,16368,16,0,0,3146,0,1
2967,8210,0,1,2,1,9122,16,0,0,3312,0,1
2968,40257,0,1,1,1,12885,31,0,0,3237,0,1
2969,31930,6153,1,1,1,1337,6,267,1,3330,0,1
2970,9154,0,1,1,1,0,0,0,0,3260,0,1
2971,54345,0,1,1,1,1850,8,0,0,3348,0,1
2972,38835,0,1,1,1,2625,11,500,1,3378,0,1
2973,4858,0,1,1,1,0,0,0,0,3294,0,1
2974,56745,0,1,1,1,6000,3,0,0,3280,0,1
2975,87507,0,3,1,1,17714,19,0,0,3274,0,1
2976,84126,0,1,1,1,5858,11,4358,10,3159,0,1
2977,27566,0,1,1,1,6362,24,0,0,3279,0,1
2978,22805,0,1,3,1,26334,27,1800,6,3294,0,1
2979,38508,0,3,1,1,13523,13,0,0,3279,0,1
2980,8184,0,1,1,1,0,0,0,0,2832,0,1
2981,12263,0,1,1,1,325,1,325,1,3224,0,1
2982,89576,0,3,1,1,20333,15,0,0,3099,0,1
2983,183303,4361,1,1,1,11500,3,500,1,3281,0,1
2984,326201,0,1,1,1,19350,14,0,0,3119,0,1
2985,132894,0,4,1,1,34540,15,0,0,3106,1,0
2986,12881,0,1,1,1,500,1,0,0,3244,0,1
2987,114037,0,1,1,1,14000,7,500,1,3201,0,1
2988,71682,0,3,1,1,11662,11,0,0,3173,0,1
2989,94016,0,1,1,1,4773,6,0,0,3161,0,1
2990,71263,0,5,1,1,80554,41,0,0,2987,1,0
2991,16341,0,1,1,1,0,0,0,0,3190,0,1
2992,60331,0,3,1,1,17878,27,0,0,3036,0,0
2993,47966,2947,3,1,1,51615,11,650,3,3145,0,0
2994,148086,0,4,1,1,32551,14,0,0,2913,1,0
2995,15279,0,3,1,1,17984,19,300,1,3139,0,1
2996,0,0,1,1,1,5491,18,2116,5,3204,0,1
2997,52885,0,1,1,1,1600,6,100,1,3020,0,1
2998,36844,0,2,1,1,21715,16,0,0,3161,0,1
2999,142527,1000,1,3,1,24091,47,4650,24,3206,0,0
3000,20390,0,1,1,1,2500,1,0,0,2528,0,1
3001,29182,0,5,1,1,50698,14,0,0,2999,1,0
3002,65207,0,4,1,1,34832,18,1450,4,3115,0,0
3003,568,0,1,1,1,710,3,0,0,3053,0,1
3004,30759,0,1,1,1,510,3,0,0,3195,0,1
3005,276,0,1,1,1,2396,3,396,1,3042,0,1
3006,22496,0,1,1,1,9712,14,500,1,3180,0,1
3007,23846,0,1,1,1,9177,6,0,0,2678,0,1
3008,26505,0,1,1,1,0,0,0,0,3102,0,1
3009,72131,0,2,1,1,7681,17,0,0,2390,0,1
3010,24406,0,1,1,1,5005,14,0,0,3127,0,1
3011,63193,0,3,1,1,20372,14,100,1,3036,0,1
3012,23179,0,1,1,1,0,0,0,0,2794,0,1
3013,14710,0,1,1,1,3500,2,0,0,3149,0,1
3014,74073,0,4,1,1,45526,41,200,1,2976,1,0
3015,43348,0,4,1,1,68846,25,200,1,2869,1,0
3016,97424,0,5,1,1,63796,17,0,0,2873,1,0
3017,20603,0,1,1,1,115,5,0,0,3054,0,1
3018,92097,2194,1,1,1,20450,8,1850,3,2825,0,1
3019,31520,0,1,1,1,130,2,0,0,2858,0,1
3020,29350,0,4,1,1,27703,15,0,0,3020,1,0
3021,20537,0,3,1,1,44791,21,2612,4,1569,0,0
3022,17376,0,1,1,1,4920,11,0,0,2265,0,1
3023,24563,0,1,1,1,5718,8,4218,5,1776,0,1
3024,52562,0,3,1,1,23773,15,600,2,3021,0,1
3025,48224,0,1,1,1,0,0,0,0,2888,0,1
3026,13271,0,1,1,1,0,0,0,0,1435,0,1
3027,129919,719,1,1,1,7150,5,650,2,3053,0,1
3028,17893,0,2,1,1,9623,13,0,0,3074,0,1
3029,52693,0,1,1,1,947,4,0,0,2374,0,1
3030,50895,0,4,1,1,29618,15,0,0,2980,1,0
3031,36459,0,1,1,1,7573,17,5473,15,2885,0,0
3032,68532,0,5,1,1,68704,21,0,0,2822,1,0
3033,34862,0,1,1,1,2725,5,0,0,3004,0,1
3034,20391,0,1,1,1,90,3,0,0,2884,0,1
3035,178010,0,1,1,1,5500,4,500,1,2777,0,1
3036,20773,0,3,1,1,13619,14,0,0,2765,0,1
3037,264735,0,2,1,1,6980,17,0,0,2894,0,1
3038,45883,2611,1,1,1,5647,11,0,0,1464,0,1
3039,36978,0,1,1,1,100,1,100,1,3033,0,1
3040,449205,1121,1,1,1,4750,9,3250,8,3071,0,0
3041,45005,0,1,1,1,0,0,0,0,2934,0,1
3042,45533,0,5,1,1,56208,16,0,0,2963,1,0
3043,26513,0,1,1,1,7670,14,0,0,2678,0,1
3044,20417,0,1,1,1,5000,1,0,0,3013,0,1
3045,7490,0,1,1,1,0,0,0,0,3042,0,1
3046,14394,0,1,1,1,935,4,150,2,2754,0,1
3047,103888,0,1,1,1,4379,3,4379,3,2238,0,1
3048,61191,0,2,1,1,8502,17,0,0,2112,0,1
3049,7329,0,2,1,1,10639,16,0,0,2993,0,1
3050,12688,0,1,1,1,0,0,0,0,2993,0,1
3051,106921,0,4,1,1,26666,13,0,0,2581,1,0
3052,31668,2576,1,1,1,1800,3,300,2,2271,0,1
3053,34996,0,2,1,1,6313,14,150,1,2909,0,1
3054,23099,0,1,1,1,300,3,300,3,2292,0,1
3055,109133,0,3,1,1,21378,16,0,0,2989,0,1
3056,103586,0,1,1,1,4000,7,3900,6,2726,0,1
3057,45575,0,3,1,1,23223,17,0,0,2964,0,1
3058,76430,0,3,1,1,13653,17,0,0,3018,0,1
3059,18059,0,1,1,1,0,0,0,0,2019,0,1
3060,188759,0,1,1,1,3082,3,0,0,2817,0,1
3061,36953,0,3,1,1,25598,16,0,0,2997,0,1
3062,27155,0,4,1,1,47252,15,300,1,3001,1,0
3063,89112,4670,2,1,1,28670,29,0,0,2680,0,0
3064,72768,0,1,1,1,290,3,0,0,2762,0,1
3065,23178,0,1,1,1,0,0,0,0,2351,0,1
3066,25676,0,1,1,1,0,0,0,0,1597,0,1
3067,63190,0,3,1,1,18950,13,250,1,3041,0,1
3068,1666,0,1,1,1,980,3,0,0,2761,0,1
3069,105544,0,4,1,1,31001,16,500,1,2888,1,0
3070,206287,1761,2,1,1,11294,20,150,1,2819,0,0
3071,40255,0,1,1,1,2975,13,750,2,2880,0,1
3072,5317,0,1,1,1,0,0,0,0,2992,0,1
3073,7606,0,4,1,1,29307,17,0,0,2930,1,0
3074,43255,0,1,1,1,2691,3,750,1,2864,0,1
3075,22414,0,1,1,1,1094,3,0,0,2957,0,1
3076,92225,0,4,1,1,48276,19,350,1,2972,1,0
3077,127199,0,1,1,1,2563,14,0,0,2917,0,1
3078,12176,0,1,1,1,875,7,0,0,2268,0,1
3079,142929,0,4,1,1,40826,23,0,0,2803,1,0
3080,28670,0,2,1,1,11727,11,0,0,2980,0,1
3081,82122,0,1,1,1,700,3,700,3,3044,0,1
3082,54637,0,1,1,1,21181,27,4673,21,2927,2,0
3083,6181,0,1,1,1,2000,9,0,0,2878,0,1
3084,25485,0,1,1,1,9655,10,2800,8,2798,0,1
3085,16136,0,1,1,1,0,0,0,0,1177,0,1
3086,128213,0,2,1,1,7956,13,500,1,2522,0,1
3087,92492,0,1,1,1,11029,6,0,0,2839,0,1
3088,85412,0,3,1,1,25102,16,500,1,2816,0,0
3089,46003,0,1,1,1,1340,7,0,0,2698,0,1
3090,95982,0,1,1,1,3630,3,0,0,2623,0,1
3091,20529,0,1,1,1,0,0,0,0,2644,0,1
3092,28254,0,3,1,1,17117,19,1050,6,2692,0,0
3093,26101,0,1,1,1,3900,15,3900,15,2222,0,1
3094,50939,0,3,1,1,16453,16,0,0,2753,0,1
3095,35039,0,1,1,1,174,1,0,0,2314,0,1
3096,175501,1000,3,1,1,34318,36,7974,19,2691,2,0
3097,1439,0,1,1,1,80,2,0,0,2684,0,1
3098,214674,0,1,1,1,25688,23,2500,5,2607,0,0
3099,38429,0,1,1,1,1004,2,1004,2,2521,0,1
3100,22865,0,1,1,1,1750,7,0,0,2375,0,1
3101,23033,0,2,1,1,7910,15,0,0,2765,0,1
3102,103172,0,1,1,1,3125,3,0,0,2416,0,1
3103,23448,0,4,1,1,36941,18,700,3,2675,1,0
3104,115161,0,1,1,1,9050,18,3050,15,2417,0,0
3105,58382,0,1,1,1,11327,32,4800,23,2480,2,0
3106,156766,0,3,1,1,23375,27,0,0,2840,1,0
3107,34137,0,1,1,1,335,5,0,0,2593,0,1
3108,17219,0,1,1,1,6167,10,3757,6,2627,0,1
3109,43823,0,1,1,1,500,1,0,0,2717,0,1
3110,63364,0,3,1,1,15415,11,0,0,2560,0,1
3111,18497,0,3,1,1,14138,12,0,0,2643,0,1
3112,23173,0,2,1,1,7843,8,0,0,2565,0,1
3113,51367,0,4,1,1,40004,24,0,0,2434,1,0
3114,34894,0,3,1,1,13955,17,0,0,2447,0,1
3115,7422,0,1,1,1,2229,3,0,0,2653,0,1
3116,16090,0,1,1,1,850,6,850,6,2592,0,1
3117,2784,0,1,1,1,0,0,0,0,2066,0,1
3118,54177,0,3,1,1,45403,15,500,1,2123,0,0
3119,29326,0,2,1,1,23061,7,0,0,2497,0,1
3120,26164,2556,1,1,1,0,0,0,0,2566,0,1
3121,29518,0,1,1,1,2702,12,0,0,2532,0,1
3122,29754,6396,1,1,1,500,1,0,0,2655,0,1
3123,8000,0,1,1,1,0,0,0,0,941,0,1
3124,69788,0,1,1,1,1500,3,1500,3,2705,0,1
3125,38042,0,1,1,1,7658,17,0,0,2606,0,1
3126,23894,0,1,1,1,6000,3,0,0,2705,0,1
3127,110628,0,5,1,1,63759,13,0,0,2654,1,0
3128,10839,0,1,1,1,190,1,190,1,2341,0,1
3129,47513,0,3,1,1,19904,13,0,0,2516,0,1
3130,16321,0,1,1,1,0,0,0,0,2710,0,1
3131,37550,0,1,1,1,0,0,0,0,2579,0,1
3132,37936,0,2,1,1,6211,12,0,0,2719,0,1
3133,38061,0,3,1,1,34227,18,3600,8,2649,0,0
3134,25934,0,1,1,1,370,3,0,0,2565,0,1
3135,54942,0,1,1,1,4200,10,4200,10,2610,0,1
3136,139423,0,4,1,1,54152,25,500,3,2677,1,0
3137,298505,0,5,1,1,130647,32,600,2,2483,1,0
3138,98753,0,1,1,1,1475,5,0,0,2619,0,1
3139,25157,0,1,1,1,830,3,0,0,2732,0,1
3140,24134,0,1,1,1,1250,3,0,0,2390,0,1
3141,6628,0,1,1,1,2125,8,0,0,2539,0,1
3142,14504,0,1,1,1,0,0,0,0,2329,0,1
3143,36665,0,1,1,1,3250,19,0,0,2951,0,1
3144,17481,0,1,1,1,1396,3,0,0,586,0,1
3145,33111,0,1,1,1,0,0,0,0,2461,0,1
3146,89237,0,4,1,2,37668,18,0,0,2533,1,0
3147,93028,0,4,1,1,40887,22,0,0,2507,1,0
3148,89094,0,5,1,1,55865,13,0,0,2404,1,0
3149,11109,0,5,1,1,53627,13,0,0,2623,1,0
3150,14957,0,1,1,1,0,0,0,0,2634,0,1
3151,17823,0,1,1,1,15323,8,0,0,1453,0,1
3152,8485,0,1,1,1,0,0,0,0,2111,0,1
3153,56756,0,3,1,1,10851,14,0,0,2068,0,1
3154,99196,0,4,1,1,28334,16,0,0,2595,1,0
3155,21736,0,1,2,1,6672,10,0,0,2544,0,1
3156,11324,0,3,1,1,11082,11,0,0,2661,0,1
3157,60109,0,1,1,1,2300,6,2300,6,2501,0,1
3158,129887,0,1,1,1,26810,10,810,3,2566,0,1
3159,18150,0,1,1,1,240,2,0,0,2538,0,1
3160,57432,0,2,1,1,13422,19,5100,12,2546,0,0
3161,32659,0,1,1,1,3614,14,0,0,2553,0,1
3162,103203,0,1,1,1,3200,4,200,2,1556,0,1
3163,27122,0,1,1,1,0,0,0,0,2630,0,1
3164,40252,0,1,1,1,1375,4,0,0,2565,0,1
3165,194816,0,1,1,1,20822,25,6647,12,2424,2,0
3166,65460,0,1,1,1,0,0,0,0,2493,0,1
3167,17863,0,1,1,1,0,0,0,0,2028,0,1
3168,28443,0,4,1,1,53065,18,150,1,2462,1,0
3169,15655,0,1,1,1,2807,12,957,4,2476,0,1
3170,38307,0,1,1,1,1500,3,1500,3,2151,0,1
3171,15135,0,3,1,1,13357,14,0,0,2579,0,1
3172,73601,0,2,1,1,12902,36,2000,4,2624,0,0
3173,31489,0,3,1,1,21950,21,0,0,2216,0,1
3174,48852,0,1,1,1,1058,3,0,0,2278,0,1
3175,188883,0,1,1,1,5500,3,0,0,2613,0,1
3176,37212,0,1,1,1,0,0,0,0,2455,0,1
3177,43285,0,1,1,1,745,3,0,0,2436,0,1
3178,10758,0,1,1,1,0,0,0,0,1777,0,1
3179,40926,0,1,1,1,1725,7,0,0,2453,0,1
3180,10915,0,1,1,1,5455,15,0,0,2473,0,1
3181,38580,0,1,1,1,4337,7,0,0,2168,0,1
3182,26650,0,1,1,1,4652,11,4652,11,1958,0,1
3183,25268,888,1,1,1,4566,8,800,3,2126,0,1
3184,9338,0,1,1,1,200,1,200,1,2371,0,1
3185,67070,0,4,1,1,34600,27,2100,10,2416,0,0
3186,19382,0,1,1,1,195,2,0,0,2545,0,1
3187,25205,0,1,1,1,0,0,0,0,2532,0,1
3188,9634,0,1,1,1,9634,5,0,0,2146,0,1
3189,18954,0,1,1,1,550,3,550,3,2465,0,1
3190,41279,0,2,1,1,8682,14,0,0,2241,0,1
3191,56624,0,1,2,1,12311,14,0,0,2491,0,1
3192,11021,0,1,1,1,115,2,0,0,2449,0,1
3193,4096,0,1,1,1,3802,8,0,0,2433,0,1
3194,5199,0,3,1,1,28100,16,0,0,2592,0,1
3195,41072,0,1,1,1,3751,15,0,0,2378,0,1
3196,83623,0,1,1,1,2692,6,900,4,2395,0,1
3197,15920,0,1,1,1,2500,1,0,0,2466,0,1
3198,50674,0,2,1,1,22073,12,0,0,1615,0,1
3199,55461,0,4,1,1,31658,17,500,2,2315,1,0
3200,93264,0,1,1,1,3250,19,0,0,2369,0,1
3201,115154,0,3,1,1,13466,17,500,1,2440,0,1
3202,24920,0,1,1,1,375,3,0,0,2067,0,1
3203,64924,0,1,3,1,14971,13,0,0,1989,0,1
3204,25210,0,1,1,1,14500,5,500,1,2138,0,1
3205,41247,0,1,1,1,0,0,0,0,2407,0,1
3206,5929,0,1,1,1,168,7,0,0,2371,0,1
3207,14457,2288,1,1,1,1875,8,0,0,2409,0,1
3208,29067,0,1,1,1,485,3,250,1,2147,0,1
3209,112164,0,3,1,1,16802,14,0,0,2188,0,1
3210,44764,0,2,1,1,5539,6,0,0,2081,0,1
3211,38997,0,1,1,1,5158,18,0,0,2399,0,1
3212,115215,0,2,1,1,5824,7,0,0,2096,0,1
3213,96714,0,3,1,1,17026,15,0,0,2185,0,1
3214,32988,0,4,1,1,49484,14,0,0,2161,1,0
3215,11552,0,1,1,1,0,0,0,0,481,0,1
3216,38739,0,1,1,1,3050,3,550,2,1976,0,1
3217,142989,0,4,1,1,26210,14,500,1,2340,1,0
3218,1724,0,3,1,1,27305,20,0,0,1784,0,1
3219,56395,0,5,1,1,72905,24,1800,4,2344,1,0
3220,11845,0,1,1,1,625,2,0,0,2334,0,1
3221,46378,4844,1,1,1,2358,5,2358,5,1766,0,1
3222,85071,0,1,1,1,6600,4,0,0,2322,0,1
3223,53543,0,1,1,1,21183,11,563,2,1149,0,1
3224,33834,0,1,1,1,3920,12,0,0,1850,0,1
3225,36839,0,1,1,1,4436,6,0,0,2275,0,1
3226,42042,0,2,1,1,9846,14,0,0,1606,0,1
3227,72027,0,1,1,1,0,0,0,0,2386,0,1
3228,2692,0,1,1,1,800,4,50,1,2447,0,1
3229,17818,0,1,1,1,0,0,0,0,1709,0,1
3230,70927,0,1,1,1,12011,12,1567,8,2096,0,1
3231,57622,0,1,1,1,1250,3,0,0,2337,0,1
3232,323,0,1,1,1,0,0,0,0,1975,0,1
3233,33530,0,1,1,1,0,0,0,0,1777,0,1
3234,16452,0,1,1,1,9181,5,0,0,2108,0,1
3235,287033,0,1,1,1,26161,58,12873,53,2272,2,0
3236,55487,0,3,1,1,23123,19,1150,5,1986,0,0
3237,14648,0,3,1,1,21157,12,0,0,1843,0,1
3238,10621,0,1,1,1,90,3,0,0,2223,0,1
3239,23224,0,1,1,1,1750,7,0,0,2322,0,1
3240,17684,0,1,1,1,93,1,0,0,2012,0,1
3241,2477,0,1,1,1,2319,6,500,1,2137,0,1
3242,44668,0,1,1,1,872,2,0,0,1557,0,1
3243,22461,0,1,1,1,150,1,150,1,2223,0,1
3244,103200,0,1,1,1,500,1,500,1,2062,0,1
3245,74007,0,2,1,1,9259,13,0,0,2181,0,1
3246,22134,0,1,1,1,0,0,0,0,2161,0,1
3247,242062,0,1,1,1,5125,18,0,0,2150,0,1
3248,24683,0,1,1,1,600,2,0,0,2117,0,1
3249,51680,0,4,1,1,54926,65,3088,8,2112,0,0
3250,8819,0,3,1,1,12472,15,0,0,1920,0,1
3251,61545,0,3,1,1,18351,18,0,0,1973,0,1
3252,124837,0,1,1,1,4400,7,1500,5,2053,0,1
3253,50848,0,1,1,1,0,0,0,0,1773,0,1
3254,19661,0,1,1,1,0,0,0,0,2175,0,1
3255,32156,0,2,1,1,23928,29,2150,12,2257,0,0
3256,123055,0,1,1,1,11564,5,1039,2,2209,0,1
3257,63331,0,1,1,1,4200,4,700,2,2060,0,1
3258,9646,0,1,1,1,3445,11,0,0,2140,0,1
3259,16569,0,1,1,1,3204,8,0,0,2120,0,1
3260,194111,0,1,1,1,12350,30,2750,15,1777,0,0
3261,147128,0,5,1,1,59991,47,1065,1,2279,1,0
3262,59177,0,1,1,1,2300,6,700,3,1869,0,1
3263,26693,0,3,1,1,22057,14,0,0,1863,0,1
3264,2912,0,1,1,1,510,1,0,0,2132,0,1
3265,13982,0,1,1,1,500,1,0,0,2117,0,1
3266,14428,0,1,1,1,3475,21,0,0,1599,0,1
3267,21740,0,1,1,1,5625,11,0,0,2048,0,1
3268,8811,0,1,1,1,600,5,0,0,2032,0,1
3269,48256,0,2,1,1,8942,14,0,0,2121,0,1
3270,10994,0,3,1,1,10492,15,0,0,2215,0,1
3271,27320,2788,1,1,1,0,0,0,0,1725,0,1
3272,66614,0,1,1,1,0,0,0,0,1992,0,1
3273,78105,0,2,1,1,49364,14,0,0,2070,0,1
